Coefficients order=90 center=CT2039:180
Observation time: 2006.02.01_14:17:32
B0 angle & Nmax:        0          90





Max Harmonic Order:90   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
      88      87    -0.762655    -0.509675
      88      88      1.65068     0.160283
      89       0      5.48178      0.00000
      89       1    -0.767561     0.640383
      89       2     0.970753    0.0740661
      89       3     -1.62217     0.685659
      89       4    -0.985170     0.442510
      89       5      3.17009    -0.145823
      89       6    -0.252137    -0.991261
      89       7     0.556543      1.97957
      89       8      1.57017    -0.328320
      89       9     -1.04818    0.0575475
      89      10      2.15988     0.361227
      89      11      1.66326     -2.22347
      89      12     0.428097     0.109613
      89      13      1.00502     0.688305
      89      14     0.455780    -0.940718
      89      15     0.503111      1.68417
      89      16     0.660737    -0.760602
      89      17    -0.486298      1.19601
      89      18     0.629624    -0.246852
      89      19      1.68134     0.437785
      89      20     -1.09188      1.59714
      89      21      2.77482     0.608169
      89      22    0.0415245    -0.176926
      89      23      1.67446    0.0989934
      89      24     0.644884     -1.89718
      89      25     -2.19091     0.863048
      89      26     0.653100     0.773370
      89      27     -1.48845    -0.659864
      89      28    -0.700902      1.31976
      89      29    -0.710616     -1.70510
      89      30     -1.44798     0.657707
      89      31     -1.59684    -0.413626
      89      32     -1.03327     -2.22597
      89      33     -1.56652     0.215113
      89      34      2.26476     0.811927
      89      35     -2.00026      1.91461
      89      36      2.26770      3.05376
      89      37    -0.844015    -0.528777
      89      38     0.213307     0.591803
      89      39      2.29293     -1.60056
      89      40     0.752996    -0.526269
      89      41      2.35994      3.37370
      89      42    -0.131759     -1.71112
      89      43     -3.01326      1.31387
      89      44     0.409030     -1.80964
      89      45    -0.805170     -2.58576
      89      46     0.477521    0.0677484
      89      47      2.69088    -0.841731
      89      48     -2.59917      1.03900
      89      49      1.09490     0.960432
      89      50    -0.548758     -2.09027
      89      51     0.889450     -1.27705
      89      52      2.17080    -0.142598
      89      53    -0.848889     0.862297
      89      54      1.00696     0.301417
      89      55     -1.03154     -1.06843
      89      56     -1.05295     0.202976
      89      57      1.33495     -1.72403
      89      58     -2.76232    -0.439455
      89      59      2.38322     0.276933
      89      60    -0.874867     0.512999
      89      61     0.463148     0.559488
      89      62   -0.0953750     -1.72112
      89      63     -1.01707     -1.55493
      89      64      1.73834    -0.548955
      89      65     -1.08686     0.105182
      89      66    -0.449003      1.24079
      89      67     -1.91057    -0.656407
      89      68      1.06394     0.995838
      89      69      3.05492    -0.479910
      89      70     0.166999      1.14439
      89      71    -0.713160      1.50435
      89      72    -0.651759     -1.73832
      89      73      1.53624     -1.10394
      89      74      2.41950    -0.818403
      89      75     0.945136      1.53614
      89      76    -0.425611     -1.00609
      89      77     -1.11861     -2.79719
      89      78      2.59641     -1.38930
      89      79    -0.738345     0.881249
      89      80     -1.12906     -1.21887
      89      81      1.18750     -2.29898
      89      82      1.71232      1.72704
      89      83     -1.92944    0.0691936
      89      84    -0.790069     -3.42342
      89      85   -0.0288324      2.78862
      89      86     -2.45297    0.0765173
      89      87     -1.87943      3.19401
      89      88     0.748342      2.05173
      89      89    -0.907423    -0.955456
      90       0      1.39685      0.00000
      90       1      1.12610    -0.341659
      90       2     0.626585      3.05029
      90       3     0.788307      2.23987
      90       4     -2.77055   -0.0241593
      90       5     0.224066     0.462347
      90       6    -0.120208     -2.79407
      90       7     0.546890     0.639758
      90       8      2.12932     -1.84690
      90       9     0.347456     0.157086
      90      10    -0.693412     0.683252
      90      11      1.20151    -0.791292
      90      12     -1.48504     -1.61067
      90      13    -0.471917      1.76287
      90      14    -0.110344     -1.19530
      90      15     -2.23925     0.384800
      90      16      1.38642      1.12574
      90      17      1.41612    -0.606784
      90      18      1.92026     0.291775
      90      19      2.63172     0.701254
      90      20     -2.02750    -0.671922
      90      21     -2.47057      1.12014
      90      22     0.367065     -1.92769
      90      23    -0.969043    -0.111110
      90      24      1.87797     0.657146
      90      25     0.340317     0.145556
      90      26    -0.589746    -0.368662
      90      27    -0.955393     0.365763
      90      28     -1.32211     -1.79488
      90      29   -0.0775325      1.19049
      90      30     0.574270     -1.29556
      90      31    0.0756368      2.76246
      90      32    -0.849677      1.34424
      90      33    -0.914592    -0.590960
      90      34     -1.58537  -0.00119816
      90      35      2.06755     -2.36503
      90      36     0.868590    -0.399390
      90      37      1.38757      1.57511
      90      38    -0.907075    -0.359250
      90      39     -1.15489     0.742465
      90      40   -0.0204306     -2.84034
      90      41     -1.34913    -0.585680
      90      42      1.22958     0.190634
      90      43    0.0565403     0.347739
      90      44     -2.47122      3.41720
      90      45    -0.186143     0.108781
      90      46     -1.26503     -2.24753
      90      47      2.20558     0.665509
      90      48      2.63387    -0.917772
      90      49     0.277247      2.45518
      90      50      1.02695    -0.251237
      90      51    -0.766377     -1.53214
      90      52     0.288433   0.00221599
      90      53      1.74162     -1.52632
      90      54    -0.643052      1.87843
      90      55      1.76842      2.12764
      90      56    -0.635462    0.0742297
      90      57     0.225943      1.65287
      90      58     0.589220     0.538897
      90      59    -0.595061      2.32572
      90      60      3.18346    -0.367114
      90      61     -1.57278     -1.72849
      90      62      2.67129      2.44305
      90      63    -0.886721     -2.21074
      90      64    -0.721369   -0.0483506
      90      65    -0.792343    -0.765475
      90      66     0.338260    -0.273998
      90      67     0.402209      1.32850
      90      68     -1.84390    -0.296706
      90      69    -0.282277    -0.471973
      90      70     -1.13842     -2.06044
      90      71      2.03627      1.94034
      90      72    -0.845654      1.42357
      90      73     -1.75987    -0.123548
      90      74    -0.916900     0.793669
      90      75      1.66093     -2.24227
      90      76     0.783188      3.39320
      90      77     -1.17656     0.956938
      90      78     -2.48503     -1.17438
      90      79     0.607031     -1.26967
      90      80    0.0752774      1.58184
      90      81     -1.29495      2.45673
      90      82      1.17316     -3.94862
      90      83      1.96187     -1.92464
      90      84     0.602148     0.741497
      90      85     -3.09848    -0.709386
      90      86      2.23238   -0.0488995
      90      87     -2.45062   -0.0674060
      90      88      1.59333     0.158379
      90      89    -0.276924     0.513971
      90      90    -0.426861     0.263034
